dx,id,iri,max,mean,min,range,var,vel
0.6423076923076925,B_4_32.0_0.30000000000000004_50.csv,4.013196327438776,2.1509810272782897,-0.012471786705992907,-1.9344873388810448,4.0854683661593345,0.4372958698866219,32.0
0.20833333333333331,C_8_26.0_0.4_125.csv,8.702280863395654,3.3294200185537965,0.02541918001661829,-4.254628817208825,7.584048835762622,1.6842656550480994,26.0
0.06666666666666668,C_6_5.0_0.2_75.csv,8.089321139657258,1.0650129108615742,0.0002011363594871163,-1.1600098993914254,2.225022810253,0.10281133829989832,5.0
0.04,B_4_8.0_0.2_200.csv,4.250912510396323,1.0812955894475793,-0.001117785812603165,-1.2365044744164513,2.3178000638640306,0.08437818700360114,8.0
0.04,B_2_5.0_0.1_125.csv,3.987771817029136,4.1966549761745915,0.0007869413815408859,-2.516151528113184,6.712806504287776,0.06824866437234281,5.0
0.1600638977635783,A_9_8.0_0.30000000000000004_50.csv,2.1062185338544137,0.6157618415460411,0.0010996498322936473,-1.223225776342212,1.8389876178882532,0.016898335219956397,8.0
0.22026431718061676,C_1_11.0_0.2_50.csv,10.28751815528924,2.8906359893109275,0.009075190025558306,-2.3517096368115333,5.242345626122461,0.767309180546066,11.0
0.16,A_3_32.0_0.2_200.csv,2.5127721679029715,0.9334150796617636,-0.005112256527566841,-1.0990367301691903,2.032451809830954,0.18802182613846827,32.0
0.13333333333333333,B_0_20.0_0.1_150.csv,5.2608973921224536,4.224017270863387,0.001142770876720629,-3.3148813692335306,7.538898640096917,0.608996790187062,20.0
0.03333333333333333,B_2_5.0_0.2_150.csv,4.085832649875418,4.2859260166706905,0.0008338857648933519,-2.477532152044358,6.763458168715049,0.05567227244605086,5.0
0.2906976744186047,C_5_29.0_0.2_100.csv,9.249344527272646,3.8179553936070936,0.0046851623874712865,-3.628713435803151,7.446668829410244,2.0637007419165374,29.0
0.04,B_3_5.0_0.2_125.csv,5.025544335805944,1.404407290262737,0.0011295593735593593,-1.0752339893058758,2.4796412795686127,0.04324389193335899,5.0
0.3408163265306123,B_1_17.0_0.30000000000000004_50.csv,5.012400221294822,1.7581227893847222,0.00688451976230007,-1.3663698457402562,3.1244926351249784,0.2848391866091209,17.0
0.11210762331838564,C_7_14.0_0.4_125.csv,10.441420486961887,8.205267839176633,0.009984604521616335,-5.980143297046781,14.185411136223415,1.3030592413023416,14.0
0.2564102564102564,C_2_32.0_0.1_125.csv,7.975543634058272,8.63071925940505,0.040147542112419846,-4.91193799901656,13.54265725842161,2.5339945884808044,32.0
0.08,B_1_14.0_0.4_175.csv,5.1428144561278915,1.4297778383717872,0.0039060927421544693,-1.2130640415177238,2.6428418798895112,0.22749792239335756,14.0
0.22026431718061676,C_2_11.0_0.2_50.csv,8.171665299750838,8.534915148243005,0.00511324164349347,-4.1058808642825095,12.640796012525515,0.7224691340538579,11.0
0.2801120448179272,A_4_14.0_0.1_50.csv,2.0749004274871137,0.7536517774331806,-0.0016654556516135029,-0.8623269227333854,1.615978700166566,0.04830045065207101,14.0
0.06289308176100629,C_8_11.0_0.4_175.csv,8.702280863395654,2.351591797682325,0.006535327745709723,-2.188665276419977,4.540257074102302,0.44838785580595464,11.0
0.10672358591248668,C_5_8.0_0.5_75.csv,8.50607124298169,1.4653680665961342,-0.00025205944833322233,-1.5731434290343134,3.0385114956304475,0.15438824750249885,8.0
0.11210762331838564,C_6_14.0_0.1_125.csv,8.109238614126294,2.3876979409161274,0.010535221623899554,-2.8787047871133833,5.266402728029511,0.7599395061856495,14.0
0.2,B_6_35.0_0.5_175.csv,3.8533210828671733,2.074600889098005,0.009643354728628583,-1.9713818639888916,4.045982753086896,0.5358922537170251,35.0
0.11210762331838564,C_8_14.0_0.4_125.csv,8.702280863395654,2.819415892161772,0.011426375947828598,-2.3785761418387423,5.197992034000514,0.7467119309080412,14.0
0.040000000000000015,B_7_5.0_0.30000000000000004_125.csv,5.192174542048014,4.166408721952307,0.0012372824498995277,-2.7367179521844367,6.903126674136744,0.060810774343482706,5.0
0.5813953488372093,B_9_29.0_0.4_50.csv,4.118273127170931,2.2938587942622664,0.0058653642365842605,-2.5355317445069443,4.829390538769211,0.43919254677671343,29.0
0.2801120448179272,C_4_14.0_0.2_50.csv,8.501825020792646,2.9326252404597573,-0.006900318507603571,-3.477334898536939,6.409960138996697,0.728741643274881,14.0
0.2801120448179272,B_0_14.0_0.2_50.csv,5.34499263886267,4.21295727836731,-0.003038224189686401,-2.95247956596965,7.16543684433696,0.3667502170331952,14.0
0.13333333333333333,C_4_20.0_0.2_150.csv,8.501825020792646,3.3324856474317617,-0.010946561866383845,-4.617213835315634,7.949699482747396,1.244269931446117,20.0
0.26720000000000005,A_5_20.0_0.30000000000000004_75.csv,2.2415811010147806,0.6949453004236403,0.00039818325842531476,-0.6571806655835449,1.3521259660071854,0.0732806568232643,20.0
0.08,B_6_8.0_0.4_100.csv,3.864431883455092,0.7066920331824539,0.0017846515711418178,-0.9653351775691286,1.6720272107515823,0.049173413027542086,8.0
0.0880281690140845,C_7_11.0_0.4_125.csv,10.441420486961887,8.215801587285629,0.007508325917549834,-5.725977808283288,13.941779395568917,0.8693710620167695,11.0
0.16,B_2_32.0_0.4_200.csv,3.984132198436942,4.4785247601845874,0.01947413341428202,-2.5959886952465983,7.074513455431186,0.6921098484585394,32.0
0.5208333333333334,C_4_26.0_0.2_50.csv,8.501825020792646,3.5295442633488854,-0.016226512843727458,-3.1664092065390137,6.695953469887899,1.4813793820524148,26.0
0.16,C_3_20.0_0.4_125.csv,10.045610881122569,4.069854153592815,-0.0056601786572371224,-3.2913261027279685,7.361180256320784,1.6001536142038848,20.0
0.2904347826086957,C_3_29.0_0.30000000000000004_100.csv,9.642880641586832,3.562409427495256,-0.012250079019704634,-4.344319191135255,7.906728618630511,2.40880300405214,29.0
0.7042253521126759,A_8_35.0_0.5_50.csv,2.0653311738739,0.7751263072793118,0.007609857858791626,-0.7942263810418893,1.569352688321201,0.11201151018786984,35.0
0.04572473708276177,B_7_8.0_0.4_175.csv,5.220710243480943,4.178152314662513,0.0025022652460929503,-2.7514748028298066,6.92962711749232,0.12383477690856871,8.0
0.028571428571428567,A_2_5.0_0.2_175.csv,2.042916324937709,2.1182834099531656,0.00042364077956461347,-1.2538200607209653,3.372103470674131,0.01415426792199108,5.0
0.17006802721088435,A_6_17.0_0.1_100.csv,2.0273096535315736,0.6492828867689177,0.003258086174429892,-0.775069882906026,1.4243527696749436,0.0615601117031014,17.0
0.2801120448179272,B_2_14.0_0.4_50.csv,3.984132198436942,4.315934746298746,0.004506445823627686,-2.1560810792796405,6.472015825578387,0.21598175161836636,14.0
0.03333333333333333,B_8_5.0_0.4_150.csv,4.351140431697827,0.9424283409932795,0.0003008259401733497,-0.5694526626980982,1.5118810036913777,0.01544619823207975,5.0
0.18691588785046728,B_1_14.0_0.2_75.csv,5.143759077644621,1.7207030105936254,0.004659580687430214,-1.5063971951292323,3.2271002057228575,0.2713936283936204,14.0
0.05502471169686986,C_3_11.0_0.30000000000000004_200.csv,9.642880641586832,2.5652704596705553,0.003118826597242358,-2.9324825544881468,5.497753014158702,0.6971658869434529,11.0
0.2562659846547315,C_4_32.0_0.30000000000000004_125.csv,8.026392654877553,4.674219375339591,-0.03130163460635042,-3.853702072762424,8.527921448102015,2.045072935230186,32.0
0.14513788098693758,B_9_29.0_0.1_200.csv,4.284195973826884,2.7383260992669682,0.00524490226718367,-2.634622468111729,5.372948567378698,0.5781149580576992,29.0
0.14684287812041116,C_8_11.0_0.1_75.csv,8.737753823027216,2.7745690457928136,0.005925181742010263,-2.4360221846855703,5.210591230478384,0.5683042191826861,11.0
0.14866468842729974,C_4_26.0_0.30000000000000004_175.csv,8.026392654877553,3.5423093993734525,-0.01929452366833277,-3.5373396815625715,7.079649080936024,1.4809741555927203,26.0
0.7042253521126759,A_3_35.0_0.1_50.csv,2.4675808631414107,1.0209176221956442,-0.003832989348883777,-0.9910566392655862,2.0119742614612304,0.19176150793684368,35.0
0.3472222222222222,A_6_26.0_0.2_75.csv,2.0223302849143145,0.6816814991022072,0.004906016744213223,-0.9088260784979562,1.5905075776001634,0.09150698678586648,26.0
0.028571428571428567,B_3_5.0_0.4_175.csv,5.022805440561283,1.3366252382994346,0.001165642481690353,-0.8634827423776619,2.2001079806770965,0.020883977210827884,5.0
0.6410256410256411,B_9_32.0_0.4_50.csv,4.118273127170931,2.379909080563076,0.004699824754465322,-2.503227436133888,4.883136516696964,0.511292302987199,32.0
0.13333333333333333,C_0_20.0_0.5_150.csv,10.166399097255473,7.651339468857592,0.0019857283725477483,-5.504061954763231,13.155401423620823,2.1679497772148246,20.0
0.16589403973509936,B_7_29.0_0.30000000000000004_175.csv,5.192174542048014,3.996852329065833,0.0102950583768104,-2.657400973740952,6.654253302806785,0.7984895348015459,29.0
0.11428571428571427,B_8_20.0_0.5_175.csv,4.1306623477478,1.4749585336940605,0.008716754718003025,-1.3927968316813952,2.867755365375456,0.2735570012041896,20.0
